Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"King, Ty",OVC,Tennessee Tech,Jr,P,,,4.1,21,9.52,4.76,4.76,0.333,0.381,0.722,0.444,9.52,38.1,9.98
"King, Zach",SEC,Vanderbilt,So,P,,,13.1,59,20.34,11.86,8.48,0.234,0.373,0.255,0.301,25.42,15.25,3.83
"Kingham, Nolan",Big 12,Texas,Jr,P,2018,352,37.1,179,16.2,4.47,11.73,0.348,0.38,0.512,0.379,22.91,20.67,4.23
"Kingsburgh, Jimmy",Big East,Villanova,Fr,P,,,22,104,10.58,3.85,6.73,0.351,0.385,0.521,0.382,25,23.08,4.28
"Kinker, Seth",Big 10,Ohio State,Sr,P,,,27.2,115,26.09,3.48,22.61,0.225,0.261,0.284,0.238,21.74,20.87,2.19
"Kinneman, Brett",ACC,NC State,Jr,OF,2018,204,0.1,3,33.33,66.67,-33.34,0,0.667,0,0.461,0,0,43.15
"Kinney, Payton",Summit League,Omaha,Sr,P,,,5,21,9.52,9.52,0,0.222,0.286,0.556,0.337,28.57,28.57,6.15
"Kinzy, Jud",Sun Belt,UT Arlington,Sr,P,,,0.1,4,0,0,0,0.667,0.75,1.667,0.883,25,0,33.15
"Kirby, Chance",Conference USA,UTSA,Sr,P,2018,735,21.1,102,20.59,10.78,9.81,0.299,0.382,0.379,0.337,18.63,20.59,3
"Kirby, George",Colonial,Elon,So,P,,,24.1,113,23.89,8.85,15.04,0.27,0.336,0.36,0.307,23.01,17.7,2.82
"Kirby, Tanner",Sun Belt,Arkansas St.,Sr,P,,,3.1,22,13.64,13.64,0,0.471,0.545,0.529,0.463,9.09,18.18,5.08
"Kirian, Michael",ACC,Louisville,Fr,P,,,5.2,31,25.81,22.58,3.23,0.19,0.452,0.381,0.388,16.13,12.9,8.34
"Kirke, Ben",Western Athletic,Grand Canyon,Fr,P,,,1.2,13,15.38,23.08,-7.7,0.5,0.615,0.7,0.553,15.38,7.69,7.31
"Kirkpatrick, Davis",AAC,East Carolina,Sr,P,,,8.1,42,23.81,9.52,14.29,0.342,0.405,0.421,0.364,21.43,14.29,2.16
"Kirkpatrick, Parker",Mid American,Northern Ill.,Fr,P,,,13.2,53,15.09,7.55,7.54,0.196,0.245,0.283,0.23,32.08,22.64,3.83
"Kirkpatrick, Paul",Conference USA,Western Ky.,Sr,P,,,31,127,19.69,5.51,14.18,0.233,0.276,0.302,0.254,26.77,23.62,2.73
"Kirwan, William",ACC,Pittsburgh,Jr,P,,,3,12,25,0,25,0.231,0.25,0.308,0.25,41.67,16.67,1.15
"Kissack, Trey",Southern,UNCG,So,P,,,4.1,23,8.7,30.43,-21.73,0.25,0.478,0.5,0.428,17.39,26.09,10.46
"Kissee, Hayden",Horizon,Valparaiso,Sr,P,,,10.1,41,17.07,7.32,9.75,0.222,0.293,0.306,0.267,21.95,29.27,4.24
"Klak, Corey",Conference USA,Old Dominion,So,P,,,8,43,2.33,13.95,-11.62,0.4,0.512,0.486,0.442,23.26,23.26,7.52
"Kleiman, Gabe",Ivy League,Penn,Sr,P,,,16.1,76,22.37,3.95,18.42,0.338,0.368,0.485,0.361,26.32,10.53,3.58
"Klein, Michael",Mid American,Ohio,Sr,INF,,,16.2,78,8.97,11.54,-2.57,0.364,0.436,0.424,0.378,26.92,17.95,4.13
"Klein, Will",OVC,Eastern Ill.,Fr,P,,,5.1,26,15.38,19.23,-3.85,0.286,0.423,0.333,0.349,11.54,30.77,4.52
"Kleinlein, Austin",Sun Belt,Georgia Southern,Fr,P,,,2.2,11,18.18,9.09,9.09,0.2,0.273,0.6,0.359,27.27,27.27,8.6
"Klenke, Ben",Big 10,Nebraska,So,OF,,,1,4,0,25,-25,0,0.25,0,0.173,50,25,6.15
"Klepchick, Dan",Metro Atlantic,Monmouth,Fr,P,,,26.1,124,15.32,7.26,8.06,0.284,0.347,0.404,0.326,12.9,34.68,4.07
"Kliewer, Tanner",Ivy League,Princeton,Jr,P,,,10,40,15,5,10,0.237,0.275,0.395,0.288,12.5,45,3.85
"Klitsas, Alex",Sun Belt,Texas State,Fr,P,,,3,12,16.67,0,16.67,0.333,0.333,0.5,0.353,41.67,8.33,1.81
"Klotz, Kyle",OVC,Belmont,Jr,P,,,6.2,38,21.05,10.53,10.52,0.394,0.447,0.455,0.392,13.16,18.42,2.5
"Klyman, Kent",ACC,NC State,So,P,,,22,99,26.26,11.11,15.15,0.232,0.313,0.329,0.283,19.19,18.18,3.6
"Kmet, Cole",ACC,Notre Dame,Fr,INF,,,15.1,76,26.32,13.16,13.16,0.286,0.395,0.381,0.347,22.37,10.53,3.74
"Knapek, Brooks",Atlantic 10,Massachusetts,So,P,,,8.1,43,16.28,18.6,-2.32,0.226,0.419,0.258,0.33,23.26,16.28,5.49
"Knapek, Carter",Atlantic 10,Massachusetts,So,P,,,6.2,30,30,6.67,23.33,0.259,0.3,0.37,0.289,16.67,20,3.31
"Knapp, Tyler",Big South,Longwood,Fr,P,,,2.2,12,25,16.67,8.33,0.3,0.417,0.3,0.335,25,8.33,3.15
"Knarr, Brandon",ACC,Notre Dame,Fr,P,,,3,20,10,30,-20,0.357,0.55,0.714,0.518,5,30,12.15
"Knehr, Reiss",Atlantic 10,Fordham,Jr,INF,2018,591,31.2,135,20.74,10.37,10.37,0.233,0.341,0.284,0.29,25.19,20,3.18
"Kneussle, Andrew",Metro Atlantic,Canisius,Jr,P,,,19.2,84,13.1,5.95,7.15,0.267,0.298,0.44,0.308,32.14,20.24,4.14
"Knight, Austin",Missouri Valley,Missouri St.,Sr,P,,,14.1,69,20.29,18.84,1.45,0.236,0.391,0.436,0.366,20.29,20.29,6.91
"Knight, Blaine",SEC,Arkansas,Jr,P,2018,87,47.1,206,16.99,6.8,10.19,0.266,0.33,0.413,0.322,19.42,29.13,4.8
"Knight, Pat",Atlantic 10,George Washington,Jr,P,,,14,62,17.74,9.68,8.06,0.259,0.355,0.407,0.335,17.74,29.03,4.22
"Knopp, Mason",Southland,Southeastern LA.,Jr,P,,,16.2,73,20.55,2.74,17.81,0.324,0.356,0.632,0.411,20.55,21.92,6.05
"Knowles, Lucas",Pac 12,Washington,Fr,P,,,34.2,159,17.61,5.03,12.58,0.315,0.365,0.469,0.357,20.13,23.9,3.79
"Knowles, Ryan",Southland,Abilene Christian,Jr,P,,,9,52,17.31,19.23,-1.92,0.341,0.481,0.488,0.426,13.46,21.15,6.26
"Knox, Robbie",ASUN,Lipscomb,Jr,P,,,22,91,13.19,4.4,8.79,0.256,0.308,0.39,0.301,31.87,21.98,4.19
"Knueppel, Keaton",West Coast,Gonzaga,So,P,,,2.2,16,31.25,25,6.25,0.2,0.5,0.2,0.373,12.5,6.25,6.78
"Knutson, Connor",West Coast,Portland,So,P,,,14.1,68,23.53,17.65,5.88,0.173,0.353,0.212,0.281,22.06,17.65,4.07
"Kobos, Scott",Sun Belt,Coastal Carolina,Jr,P,,,5.1,16,56.25,0,56.25,0,0.063,0,0.045,31.25,6.25,0.21
"Kobos, Will",Atlantic 10,George Washington,Jr,P,2018,564,15,70,12.86,12.86,0,0.305,0.386,0.339,0.325,34.29,11.43,3.75
"Koch, Ian",Summit League,Western Ill.,Jr,P,,,29.2,142,17.61,12.68,4.93,0.267,0.359,0.362,0.317,23.24,19.01,3.93
"Koch, Tyler",Sun Belt,Georgia St.,So,P,,,7.2,41,31.71,12.2,19.51,0.313,0.439,0.438,0.388,14.63,7.32,4.67
"Kodros, Jacob",Big 10,Rutgers,Fr,P,,,1.1,9,11.11,33.33,-22.22,0.333,0.556,0.5,0.466,11.11,22.22,9.51
"Kodros, John",SEC,LSU,Fr,P,,,2,16,0,25,-25,0.333,0.625,0.444,0.495,25,12.5,13.65
"Koelewyn, Spencer",Summit League,Omaha,Fr,P,,,17.2,77,16.88,18.18,-1.3,0.172,0.364,0.276,0.306,23.38,22.08,5.53
"Koep, Hunter",Summit League,North Dakota St.,Fr,UT,,,4,21,14.29,19.05,-4.76,0.412,0.524,0.647,0.496,19.05,14.29,7.9
"Koesters, Russell",Southern,ETSU,Sr,P,,,17.2,78,14.1,6.41,7.69,0.292,0.346,0.569,0.382,20.51,30.77,4.43
"Koestler, Carlisle",Southland,Southeastern LA.,Jr,P,,,34.1,142,16.9,3.52,13.38,0.276,0.324,0.381,0.31,26.06,25.35,3.67
"Kohn, Zach",Mid American,Central Mich.,So,P,,,9,52,11.54,26.92,-15.38,0.361,0.538,0.444,0.44,11.54,21.15,6.81
"Kolek, Stephen",SEC,Texas A&M,Jr,P,2018,344,35,154,14.94,12.34,2.6,0.238,0.338,0.331,0.3,33.12,16.23,4.38
"Kolodziejski, Zachary",Metro Atlantic,Niagara,Sr,P,,,21,103,5.83,11.65,-5.82,0.33,0.417,0.443,0.377,16.5,34.95,5.19
"Koltermann, Kash",Big West,Hawaii,Jr,P,,,10,43,20.93,2.33,18.6,0.289,0.302,0.342,0.274,23.26,18.6,1.95
"Konishi, Connor",Mountain West,San Jose St.,Fr,P,,,0.2,4,0,50,-50,0.5,0.75,0.5,0.565,0,25,33.15
"Kopcza, Josh",American East,Binghamton,Fr,P,,,4.1,18,22.22,16.67,5.55,0.2,0.333,0.2,0.262,16.67,27.78,3.39
"Koppenhaver, Chris",AAC,Tulane,Jr,P,,,0.1,1,0,0,0,0,0,0,0,100,0,3.15
"Korchak, Mike",Patriot,Bucknell,Sr,OF,,,2.2,14,21.43,14.29,7.14,0.3,0.5,0.7,0.497,14.29,14.29,11.78
"Kornacker, Mike",Big 10,Purdue,Jr,P,,,6.2,25,8,0,8,0.24,0.24,0.32,0.24,8,60,2.5
"Korosec, Ross",AAC,USF,So,P,,,0.2,7,14.29,0,14.29,0.714,0.714,1.571,0.952,0,14.29,123.15
"Korzybski, Drew",Southern,ETSU,Sr,P,,,17.2,83,16.87,8.43,8.44,0.311,0.373,0.405,0.34,32.53,12.05,2.91
"Kostyshock, Jacob",SEC,Arkansas,So,P,,,6,31,12.9,12.9,0,0.385,0.484,0.423,0.407,29.03,9.68,4.31
"Kovalcik, Carter",Mid-Eastern,N.C. Central,Sr,P,,,1.2,12,25,41.67,-16.67,0.286,0.583,0.286,0.434,8.33,8.33,10.65
"Kowar, Jackson",SEC,Florida,Jr,P,2018,33,46,207,25.12,12.56,12.56,0.258,0.353,0.382,0.325,16.43,22.22,4.06
"Kozemchak, Matt",Patriot,Lehigh,Sr,P,,,2.1,13,15.38,30.77,-15.39,0.222,0.462,0.222,0.348,30.77,7.69,6.96
"Krajnik, Willie",Metro Atlantic,Saint Peters,Sr,P,,,19.2,95,21.05,4.21,16.84,0.314,0.347,0.465,0.345,15.79,25.26,4.03
"Krantz, Luke",Conference USA,Old Dominion,Fr,P,,,8.2,44,15.91,9.09,6.82,0.316,0.409,0.579,0.419,20.45,22.73,6.81
"Kraus, Eli",Mid American,Kent St.,Sr,P,2018,723,23.2,107,17.76,6.54,11.22,0.301,0.374,0.333,0.319,20.56,22.43,3.06
"Krauth, Nick",Mountain West,New Mexico,Fr,P,,,4,23,8.7,8.7,0,0.4,0.435,0.7,0.461,26.09,17.39,6.9
"Krauza, Michael",Atlantic 10,St. Bonaventure,Jr,P,,,0.2,2,0,50,-50,0,0.5,0,0.345,50,0,18.15
"Kravetz, Evan",Conference USA,Rice,Jr,P,,,12.1,63,26.98,17.46,9.52,0.229,0.397,0.375,0.35,11.11,20.63,5.96
"Kreiger, Mike",Northeast,LIU Brooklyn,Jr,P,,,11,49,22.45,10.2,12.25,0.2,0.327,0.225,0.265,22.45,20.41,3.33
"Kreuzer, Daniel",Horizon,Wright St.,So,P,,,16.1,72,6.94,13.89,-6.95,0.262,0.375,0.311,0.316,29.17,26.39,4.58
"Kreyer, Brett",Patriot,Lafayette,So,P,,,20.2,89,21.35,12.36,8.99,0.247,0.337,0.39,0.317,24.72,19.1,2.9
"Kristofak, Zac",SEC,Georgia,So,P,,,19.1,85,35.29,10.59,24.7,0.236,0.329,0.347,0.301,23.53,5.88,3.09
"Kroger, Nathan",AAC,Cincinnati,So,P,,,26,112,16.07,7.14,8.93,0.287,0.33,0.515,0.354,23.21,25,5.69
"Krueger, Cal",Big 10,Indiana,So,P,,,18.1,71,29.58,7.04,22.54,0.188,0.239,0.25,0.218,28.17,15.49,2.37
"Krueger, Jordan",ASUN,Kennesaw State,So,P,,,1,6,0,16.67,-16.67,0,0.333,0,0.235,33.33,16.67,9.15
"Krull, Tyler",Mid-Eastern,Bethune-Cookman,Jr,P,,,10.1,52,11.54,9.62,1.92,0.31,0.365,0.5,0.358,17.31,26.92,6.32
"Krumwiede, Keil",Summit League,Omaha,So,INF,,,3.1,12,25,8.33,16.67,0.1,0.167,0.1,0.131,8.33,41.67,2.18
"Krupp, Mack",Big South,Radford,Sr,P,,,19.1,80,11.25,10,1.25,0.164,0.287,0.239,0.249,33.75,25,4.77
"Kryzsko, Kade",Big 10,Indiana,Sr,P,,,7,31,25.81,9.68,16.13,0.259,0.323,0.333,0.289,19.35,19.35,2.15
"Ksiazek, Tyler",Metro Atlantic,Monmouth,Jr,P,,,12,61,13.11,8.2,4.91,0.37,0.426,0.519,0.405,26.23,16.39,4.4
"Kubo, Trayson",Southland,SFA,Jr,P,,,12.2,60,15,20,-5,0.25,0.4,0.292,0.326,10,35,4.62
"Kuchmaner, Jake",AAC,East Carolina,Fr,P,,,6.2,28,17.86,10.71,7.15,0.208,0.321,0.375,0.31,28.57,21.43,5.57
"Kuchta, Nathan",West Coast,San Diego,Sr,P,,,12,60,16.67,13.33,3.34,0.333,0.433,0.471,0.394,25,15,3.73
"Kuhlmann, Korey",Summit League,South Dakota St.,Jr,P,,,12,56,10.71,5.36,5.35,0.333,0.393,0.373,0.342,17.86,32.14,3.4
"Kuhn, Kris",Colonial,Col. of Charleston,So,P,,,2.2,10,30,10,20,0.111,0.2,0.111,0.157,30,20,1.78
"Kuhn, Travis",West Coast,San Diego,Fr,P,,,17.1,81,19.75,12.35,7.4,0.254,0.346,0.373,0.316,19.75,22.22,4.73
"Kukowski, Mason",Ivy League,Yale,Sr,P,,,6.1,26,19.23,11.54,7.69,0.217,0.308,0.261,0.263,26.92,23.08,2.98
"Kullman, A.J.",AAC,Cincinnati,Jr,P,,,19.1,85,14.12,12.94,1.18,0.247,0.341,0.384,0.318,35.29,15.29,4.3
"Kunsa, Phillip",Conference USA,Middle Tenn,Sr,OF,,,0.1,4,0,25,-25,0.667,0.75,1,0.703,0,25,33.15
"Kuster, Alex",Mid American,Ohio,Fr,P,,,2,12,8.33,0,8.33,0.455,0.5,0.727,0.521,16.67,25,10.15
"Kutruff, Mason",Atlantic 10,Dayton,Sr,P,,,1.1,10,20,20,0,0.333,0.5,0.5,0.422,10,10,7.69
"Kutt, Eddie",Mid American,Ohio,Fr,P,,,14.2,65,20,7.69,12.31,0.295,0.354,0.475,0.36,32.31,13.85,5.12
"Kutt, Ryan",Big 10,Illinois,Fr,P,,,6,28,10.71,14.29,-3.58,0.217,0.321,0.261,0.268,28.57,25,4.15
"Kutzke, Jesse",Sun Belt,Arkansas St.,Jr,P,,,3.2,19,15.79,10.53,5.26,0.313,0.368,0.438,0.342,15.79,26.32,3.15
"Kutzler, Keith",Atlantic 10,Saint Louis,So,P,,,4,25,8,24,-16,0.333,0.52,0.5,0.449,32,8,7.4
"Kuykendall, James",Southland,Sam Houston St.,Jr,P,,,1.2,6,50,16.67,33.33,0,0.167,0,0.115,16.67,16.67,0.65
"Kuypers, Michael",Northeast,Mt. St. Marys,So,P,,,10,41,7.32,9.76,-2.44,0.194,0.293,0.417,0.308,12.2,51.22,6.65
"Kwiatkowski, Clayton",ACC,Florida St,So,P,,,15,55,23.64,7.27,16.37,0.163,0.255,0.306,0.252,25.45,25.45,4.35
"Labas, AJ",SEC,LSU,Fr,P,,,25.1,105,11.43,3.81,7.62,0.253,0.286,0.364,0.281,25.71,33.33,3.82
"Labaut, Randy",Pac 12,Arizona,So,P,,,12.2,52,15.38,5.77,9.61,0.234,0.269,0.362,0.268,26.92,26.92,3.64
"Labosky, Jack",ACC,Duke,Sr,INF,2018,660,17.1,67,22.39,4.48,17.91,0.266,0.299,0.297,0.265,31.34,16.42,1.92
"LaCagnina, Jaret",Atlantic 10,Davidson,So,P,,,9.1,43,25.58,20.93,4.65,0.206,0.395,0.206,0.304,23.26,13.95,4.03
"Lacaze, Dustin",Southland,A&M-Corpus Chris,So,P,,,22.1,124,12.9,10.48,2.42,0.396,0.468,0.472,0.41,25,13.71,3.87
"Lacey, Craig",Northeast,Bryant,Jr,P,,,8,31,16.13,3.23,12.9,0.267,0.29,0.333,0.272,41.94,12.9,2.27
"Lachemann, Jake",Big West,UC Irvine,Fr,UT,,,11.2,47,10.64,8.51,2.13,0.238,0.319,0.405,0.315,17.02,40.43,4.75
"Lackey, Lemuel",Southwestern,Alabama A&M,Fr,UT,,,0.1,5,0,60,-60,0.5,0.8,0.5,0.59,0,20,93.15
"Lackey, Shelby",West Coast,Pacific,Jr,INF,2018,546,33,150,20,7.33,12.67,0.301,0.36,0.436,0.343,29.33,12.67,3.39
"Lackney, Nick",Big 10,Minnesota,Jr,P,,,11,52,23.08,7.69,15.39,0.298,0.346,0.34,0.304,23.08,17.31,2.06
"Lacy, Asa",SEC,Texas A&M,Fr,P,,,15,66,36.36,12.12,24.24,0.182,0.303,0.218,0.25,19.7,12.12,1.95
"Ladrech, Matt",Pac 12,California,Sr,P,,,25.1,118,14.41,3.39,11.02,0.364,0.381,0.455,0.359,17.8,27.12,3.43
"LaFleur, Cam",Atlantic 10,Rhode Island,Jr,P,,,6.1,29,17.24,6.9,10.34,0.308,0.345,0.538,0.367,17.24,27.59,4.62
"Lagravinese, Patrick",American East,Albany (NY),Jr,INF,,,2,11,9.09,18.18,-9.09,0.333,0.455,0.444,0.398,36.36,9.09,5.15
"Laio, Nic",Mid American,Western Mich.,Jr,P,2018,599,27,116,21.55,11.21,10.34,0.216,0.319,0.32,0.287,25.86,18.1,4.04
"LaMay, Ryan",Northeast,Sacred Heart,Fr,P,,,7.1,36,16.67,5.56,11.11,0.3,0.306,0.433,0.3,27.78,13.89,4.13
"Lamb, Dylan",Pac 12,Washington,Fr,P,,,10.2,48,12.5,12.5,0,0.22,0.333,0.341,0.305,27.08,27.08,5.3
"Lamb, George",Western Athletic,UTRGV,Sr,P,,,5,17,29.41,17.65,11.76,0.071,0.235,0.071,0.174,17.65,29.41,2.95
"Lamb, Grayson",Big South,Radford,Fr,P,,,3.2,16,37.5,6.25,31.25,0.154,0.313,0.462,0.337,12.5,18.75,6.27
"Lamb, Jacob",Atlantic 10,Richmond,Jr,P,,,12.1,45,28.89,8.89,20,0.167,0.244,0.214,0.214,20,28.89,1.99
"Lamb, Riley",Pac 12,Southern Cal,Fr,P,,,2.1,11,18.18,18.18,0,0.222,0.364,0.889,0.492,18.18,27.27,16.48
"Lambert, Chase",Sun Belt,South Ala.,Jr,P,2018,924,12.2,56,16.07,8.93,7.14,0.224,0.304,0.327,0.28,21.43,30.36,4.21
"Lambert, Ray",Mountain West,San Diego St.,Sr,P,,,2,10,10,30,-20,0.286,0.5,0.286,0.383,20,20,6.65
"Lambert, Ryan",American East,Binghamton,Fr,P,,,2.2,17,0,29.41,-29.41,0.273,0.529,0.273,0.401,17.65,29.41,11.33
"Lamon, Owen",Big East,Georgetown,Fr,P,,,24,115,13.91,10.43,3.48,0.323,0.409,0.475,0.383,23.48,20.87,4.77
"Lancaster, Devin",OVC,Tennessee Tech,So,P,,,14,61,9.84,8.2,1.64,0.259,0.328,0.426,0.325,13.11,42.62,5.43
"Lancellotti, Joey",ACC,North Carolina,Fr,P,,,20,76,27.63,7.89,19.74,0.152,0.25,0.303,0.248,26.32,19.74,3.7
"Landon, Ethan",Big 10,Michigan State,Sr,P,,,31,142,16.9,5.63,11.27,0.313,0.352,0.438,0.337,21.13,23.94,2.99
"Lane, Ryan",Mid American,Kent St.,Fr,P,,,8,38,10.53,5.26,5.27,0.273,0.316,0.424,0.312,18.42,34.21,4.9
"Lane, Thomas",ACC,Boston College,Jr,P,,,15,73,10.96,16.44,-5.48,0.167,0.356,0.407,0.339,21.92,28.77,8.95
"Laney, Chase",Southwestern,Alabama St.,Sr,P,,,11.1,53,3.77,11.32,-7.55,0.289,0.358,0.422,0.336,22.64,33.96,5.58
"Laney, Dalton",Missouri Valley,Indiana St.,So,P,,,6.2,34,11.76,20.59,-8.83,0.231,0.382,0.5,0.375,23.53,23.53,9.44
"Langworthy, Austin",SEC,Florida,So,OF,,,2.2,11,9.09,0,9.09,0.455,0.455,0.455,0.399,27.27,18.18,2.24
"Lanier, Sam",AAC,East Carolina,Jr,P,,,3.1,15,26.67,6.67,20,0.357,0.4,0.357,0.339,13.33,20,1.53
"Lanning, Erikson",Big 12,Texas Tech,Jr,P,,,1.1,5,0,20,-20,0.5,0.6,0.5,0.489,40,0,5.87
"Lannino, Brian",Patriot,Lafayette,So,P,,,8.1,49,6.12,26.53,-20.41,0.324,0.49,0.471,0.418,18.37,22.45,8.83
"Lannon, Payton",Sun Belt,Arkansas St.,Jr,P,,,3.2,26,19.23,23.08,-3.85,0.444,0.577,0.556,0.485,3.85,15.38,6.58
"Lanoue, Griffin",Big East,Xavier,Fr,P,,,9.1,58,3.45,27.59,-24.14,0.282,0.517,0.487,0.445,20.69,24.14,10.4
"Lapiana, Josh",Pac 12,Utah,Sr,P,,,23.2,102,16.67,3.92,12.75,0.29,0.353,0.43,0.341,23.53,24.51,3.97
"LaPlante, Tyler",SEC,Missouri,Jr,P,,,22,83,28.92,8.43,20.49,0.135,0.229,0.203,0.203,24.1,24.1,2.78
"LaPointe, Baylor",Northeast,LIU Brooklyn,Sr,P,,,12,60,23.33,18.33,5,0.265,0.4,0.367,0.347,13.33,23.33,3.56
"Lara, Andres",Big West,UC Davis,So,P,,,6.1,31,12.9,12.9,0,0.174,0.29,0.174,0.226,19.35,29.03,4.29
"Lara, Sam",Big East,St. Johns (NY),Fr,P,,,7,32,21.88,12.5,9.38,0.25,0.344,0.464,0.349,25,18.75,6.58
"Lardner, Mac",West Coast,Gonzaga,So,P,,,20.2,88,12.5,6.82,5.68,0.237,0.295,0.338,0.278,23.86,32.95,3.1
"Larkin, Conor",Big 10,Penn State,Fr,P,,,12,60,26.67,13.33,13.34,0.294,0.4,0.373,0.349,15,18.33,3.81
"Larkins, Colton",Summit League,Oral Roberts,Jr,P,,,13.2,58,25.86,5.17,20.69,0.2,0.259,0.24,0.224,27.59,15.52,2.01
"Larrison, Ethan",Missouri Valley,Indiana St.,Sr,P,2018,489,20.1,91,17.58,12.09,5.49,0.241,0.33,0.392,0.316,34.07,14.29,4.49
"Larson, Jake",Horizon,Valparaiso,So,P,,,1.2,12,0,16.67,-16.67,0.375,0.5,0.875,0.52,33.33,8.33,21.48
"Larzabal, Joshua",Conference USA,Rice,Fr,P,,,1,4,0,0,0,0.25,0.25,0.25,0.22,25,50,3.15
"Lasiewicz, Michael",Mid American,Northern Ill.,Fr,P,,,35,162,20.37,12.35,8.02,0.254,0.346,0.336,0.303,22.22,19.14,3.52
"Laskey, Adam",ACC,Duke,So,P,2019,,22,96,14.58,12.5,2.08,0.177,0.323,0.19,0.256,31.25,21.88,4.19
"Lasko, Justin",Atlantic 10,Massachusetts,Jr,P,,,26.1,119,14.29,9.24,5.05,0.311,0.378,0.5,0.375,26.05,21.01,4.72
"LaSorsa, Joe",Big East,St. Johns (NY),So,P,,,20.2,91,18.68,9.89,8.79,0.234,0.33,0.247,0.27,31.87,14.29,3.25
"Lass, Tyler",Big 10,Northwestern,Jr,P,,,6.2,34,5.88,11.76,-5.88,0.345,0.412,0.655,0.439,23.53,26.47,8.63
"Laster, Nick",OVC,Eastern Ky.,So,P,,,8.1,40,17.5,2.5,15,0.351,0.375,0.73,0.45,20,22.5,6.97
"Lautenschlager, Ty",Mid American,Northern Ill.,Fr,P,,,1.2,8,12.5,0,12.5,0.286,0.25,0.429,0.265,12.5,37.5,1.48
"Laux, Tyler",Southwestern,Prairie View,So,P,,,11.1,59,5.08,5.08,0,0.333,0.339,0.521,0.34,23.73,25.42,3.69
"Lavelle, Quinn",Big 10,Northwestern,Fr,P,,,20,91,10.99,7.69,3.3,0.293,0.363,0.512,0.374,25.27,27.47,6.1
"Lawrence, Cal",American East,Binghamton,Jr,P,,,5.2,22,13.64,4.55,9.09,0.19,0.227,0.333,0.243,27.27,36.36,5.07
"Lawrence, Sam",Big 10,Northwestern,So,P,,,5,29,20.69,20.69,0,0.25,0.483,0.25,0.369,24.14,6.9,6.15
"Lawson, Garrett",Mid-Eastern,Delaware St.,So,P,,,2.2,17,17.65,17.65,0,0.273,0.471,0.364,0.383,17.65,11.76,7.24
"Lawson, Graham",SEC,South Carolina,Jr,P,2018,371,13,56,16.07,7.14,8.93,0.25,0.304,0.385,0.299,30.36,23.21,3.69
"Lawyerson, Cody",American East,Maine,So,P,,,14.1,67,20.9,5.97,14.93,0.311,0.358,0.443,0.345,14.93,26.87,3.15
"Layne, Jr., Billy",Big East,Seton Hall,Jr,P,,,16.2,79,25.32,8.86,16.46,0.309,0.38,0.485,0.369,20.25,13.92,4.75
"Layton, Michael",Southwestern,Prairie View,So,P,,,1.2,14,7.14,0,7.14,0.643,0.643,1.071,0.721,0,28.57,12.31
"Lazzaro, Matt",Southern,Furman,Fr,P,,,7,37,16.22,8.11,8.11,0.344,0.405,0.656,0.439,18.92,21.62,8.72
"Leal, David",Conference USA,Louisiana Tech,Jr,P,,,26.1,107,19.63,2.8,16.83,0.267,0.299,0.317,0.271,24.3,25.23,2.11
"Learnard, Ross",Big 10,Purdue,Sr,P,,,11,44,20.45,9.09,11.36,0.225,0.295,0.325,0.275,31.82,18.18,2.6
"Leaser, Josh",Mountain West,Air Force,So,P,,,12,51,15.69,13.73,1.96,0.273,0.373,0.455,0.36,25.49,21.57,5.73
"Leatherman, Pat",Mid American,Central Mich.,Jr,P,,,22,102,28.43,7.84,20.59,0.233,0.324,0.36,0.301,11.76,24.51,2.87
"Leaumont, Michael",Sun Belt,Louisiana,Fr,P,,,3,17,17.65,11.76,5.89,0.429,0.529,0.429,0.434,23.53,5.88,4.15
"Leaverton, Nick",Horizon,Valparaiso,Jr,P,,,1.2,12,25,41.67,-16.67,0.286,0.583,0.286,0.434,8.33,8.33,10.65
"Leban, Greg",OVC,Austin Peay,Jr,P,,,6.1,38,21.05,26.32,-5.27,0.346,0.5,0.654,0.469,2.63,21.05,9.7
"Leban, Zack",Big 12,Kansas,Jr,P,2018,357,13,61,22.95,16.39,6.56,0.229,0.361,0.396,0.331,21.31,16.39,4.53
"Lebrato, Max",Horizon,Oakland,Jr,P,,,11,55,16.36,10.91,5.45,0.298,0.382,0.532,0.387,21.82,21.82,6.97
"LeBrun, Calvin",West Coast,Gonzaga,Sr,P,,,12.1,52,32.69,7.69,25,0.222,0.269,0.378,0.273,21.15,13.46,3.48
"Leckich, Ryan",Big 12,Baylor,So,P,,,11,45,28.89,11.11,17.78,0.237,0.356,0.421,0.343,20,15.56,5.06
"Lecompte, Cody",Southland,A&M-Corpus Chris,Jr,P,,,12,50,12,12,0,0.171,0.3,0.293,0.272,20,36,5.23
"Ledesma, Steven",Big West,UC Santa Barbara,Sr,P,,,19.2,95,16.84,14.74,2.1,0.241,0.358,0.316,0.308,29.47,16.84,3.82
"Lee, Colby",SEC,South Carolina,So,P,,,1,6,16.67,33.33,-16.66,0,0.5,0,0.35,16.67,16.67,10.15
"Lee, Coulton",Sun Belt,Arkansas St.,Sr,P,,,17.1,84,15.48,13.1,2.38,0.306,0.393,0.431,0.36,20.24,23.81,4.32
